wavelength_center_nm,trans_total,trans_h2o,trans_co2
8910.0,0.999406830425,0.999406830430,0.999999999995
8930.0,0.999783833155,0.999783833158,0.999999999996
8950.0,0.999964516781,0.999964516789,0.999999999992
8970.0,0.999992780387,0.999992780483,0.999999999903
8990.0,0.999604675834,0.999604676703,0.999999999130
9010.0,0.999966362297,0.999966366791,0.999999995506
9030.0,0.999271638341,0.999271657849,0.999999980480
9050.0,0.999975305756,0.999975369611,0.999999936144
9070.0,0.999770027837,0.999770219554,0.999999808209
9090.0,0.999708244688,0.999708681784,0.999999562632
9110.0,0.999991905120,0.999993094795,0.999998810318
9130.0,0.999997325003,0.999999388034,0.999997936967
9150.0,0.999983545428,0.999988128822,0.999995416544
9170.0,0.999673753692,0.999680300613,0.999993450720
9190.0,0.999980992378,0.999991591003,0.999989401180
9210.0,0.999954480600,0.999972091650,0.999982388705
9230.0,0.999977866035,0.999998850374,0.999979015637
9250.0,0.999970274300,0.999990210487,0.999980063650
9270.0,0.999973428239,0.999999228105,0.999974200116
9290.0,0.999951447802,0.999980931193,0.999970515989
9310.0,0.999708249777,0.999736567743,0.999971675927
9330.0,0.999945837040,0.999961380849,0.999984455961
9350.0,0.999978470261,0.999998451551,0.999980018696
9370.0,0.999437349577,0.999446708945,0.999990633904
